Source,Sink,AA,JA,PA,Id,common_neighbors
410127,290758,0.0,0.0,990,496,0
2586954,1166818,0.0,0.0,8056,497,0
172972,4299050,0.0,0.0,72,498,0
2422604,909677,0.0,0.0,723,499,0
4326329,732416,0.0,0.0,492,500,0
3476921,4329139,9.382855291556526,0.1536231884057971,23217,501,53
2346396,3113197,0.0,0.0,740,502,0
1397316,1548423,0.0,0.0,1538,503,0
4590349,4475906,1.6473461091538142,0.0062402496099844,101574,504,12
4462368,1729215,7.866503942268487,0.055226824457593686,186588,505,56
1327440,2866511,0.0,0.0,20700,506,0
505918,80983,0.07383035914027619,0.0012755102040816323,6216,507,1
1041665,246307,0.08787672930771424,0.008264462809917356,3096,508,1
1619831,4149096,0.0,0.0,360,509,0
1602676,4821149,0.0,0.0,6027,510,0
4498800,2530095,0.0,0.0,350,511,0
1220744,2494359,0.8323492570768054,0.021680216802168018,34720,512,8
3216894,2917270,0.0,0.0,21,513,0
823636,3470096,0.07751681639600151,0.0007716049382716049,2590,514,1
2464404,2214631,0.5065616894001996,0.011029411764705885,6474,515,3
2225928,937883,0.0,0.0,162,516,0
3874174,3660958,0.0,0.0,4224,517,0
4510312,4641648,1.6588660655336025,0.13636363636363635,600,518,6
1772905,1164032,0.2275598066567093,0.005494505494505495,2210,519,1
497126,1813537,0.0,0.0,534,520,0
3956535,1366076,0.0,0.0,2072,521,0
311395,4517546,0.15737201226551786,0.012048192771084338,164,522,1
691053,2551093,0.09554112551923973,0.0005094243504839531,3924,523,1
1202094,4419310,0.08449373257091766,0.009174311926605505,816,524,1
2511862,702114,0.3589342368937641,0.004405286343612335,1359,525,2
1537593,3531111,5.370404478711434,0.42857142857142855,1216,526,21
1809060,2755105,0.0,0.0,48,527,0
4561995,4101406,1.2454248454964203,0.01085972850678733,43080,528,12
1183256,851822,9.376803748479077,0.06540880503144654,166696,529,52
2259583,180886,0.07751681639600151,1.6821706730364864e-05,59447,530,1
617956,2413499,1.4851658141550408,0.00645682001614205,167325,531,16
1294163,515021,0.19827795135597165,0.019230769230769232,52,532,1
2063062,1342577,0.5692756927580802,0.01152073732718894,14140,533,5
1800416,2888042,0.0,0.0,4,534,0
4691181,4610787,0.0,0.0,270,535,0
1834142,3836704,0.481267475355881,0.008787346221441127,78144,536,5
949172,2071647,0.16213981778198122,0.0048543689320388345,1400,537,1
2536161,4132261,12.277532614249024,0.028823329942353336,2105925,538,85
625451,3547349,9.193379023169346,0.012726244343891404,3064185,539,90
2290078,107998,0.0,0.0,555520,540,0
3494888,248970,0.0,0.0,234,541,0
268519,2884416,0.0,0.0,82,542,0
158115,4633431,15.600743644980414,0.14583333333333334,74841,543,70
4699529,317786,5.534894652490869,0.04676753782668501,55678,544,34
3256646,751974,0.12834461545079567,0.004901960784313725,5104,545,1
3725632,731420,0.0,0.0,5859,546,0
2171358,4477620,0.09434557625106478,0.002053388090349076,8460,547,1
931647,1765411,0.306659289591227,0.012269938650306749,5814,548,2
2744198,3642845,0.09078543157450997,0.0023752969121140144,18600,549,1
1765731,1258166,0.09834141717299913,0.0012135922330097086,8954,550,1
2649630,1742482,1.5832456727994957,0.008311688311688312,74178,551,16
1641756,2486979,4.456317569925206,0.031553398058252434,78864,552,26
4036817,1703634,0.0,0.0,6336,553,0
3849807,2866908,0.0,0.0,1070,554,0
1167211,1840412,15.928689344242141,0.07246376811594203,165880,555,95
4766814,3298954,1.3033529189767918,0.01814882032667877,17424,556,10
947762,3341056,0.0,0.0,56,557,0
3136926,4534450,0.0,0.0,690,558,0
3730870,3175312,1.7454127984812338,0.01058201058201058,62622,559,6
2690278,3761780,2.6568886035990467,0.019115890083632014,138846,560,16
2058283,8356,0.0,0.0,7896,561,0
2646810,4575002,0.0,0.0,1980,562,0
3633833,2573172,0.4360812912475736,0.016042780748663103,4929,563,3
4247331,82320,1.3209898192446006,0.0021046301864101023,159408,564,14
3983042,2701676,1.0952229827938185,0.0166270783847981,20196,565,7
2093176,2186222,0.0,0.0,3870,566,0
1412983,2528294,2.890608674261222,0.0975609756097561,2025,567,8
3920505,4846084,0.8801089400181088,0.008215962441314555,14314,568,7
3320046,4335591,0.0,0.0,8352,569,0
1262238,1048746,0.0,0.0,3048,570,0
3059183,1766159,4.854759828910616,0.06746987951807229,43512,571,28
1495241,4548619,0.4222441580890637,0.009389671361502348,13101,572,4
3717996,3452178,0.9002792118395727,0.0019391118867558657,61860,573,10
908046,458466,0.16078418297223054,0.002628120893561104,3790,574,2
319732,3806748,0.10590879112854072,0.0013495276653171392,17925,575,1
748200,1665032,0.0,0.0,1116,576,0
856916,2741764,10.97131948977198,0.014731785428342675,1626492,577,92
2695621,4579955,7.924534555196527,0.0013511753597707885,6079788,578,83
4016649,3678951,0.9843999261861432,0.009698275862068966,202462,579,9
3699726,4642092,0.0,0.0,2620,580,0
4599604,1537367,3.813752019965734,0.045454545454545456,83472,581,26
4323755,1211774,0.17180629722095309,0.00014087483271113616,42588,582,2
117178,2785207,0.6291219288252534,0.01263537906137184,37268,583,7
2934603,2472584,6.069670182876476,0.022649279341111876,236929,584,33
1432887,2529373,0.13049825269557294,0.0029850746268656717,2943,585,1
4493215,2784278,0.0,0.0,3567,586,0
4159232,4217711,1.8463195341847805,0.005336179295624333,1646105,587,15
3756910,1193087,6.744296986621939,0.031426775612822117,266814,588,50
1648871,4590454,0.0,0.0,154,589,0
4458811,3019604,33.484035743824,0.010376519418914912,3788015,590,105
3148390,2002788,0.0,0.0,16068,591,0
769445,2986095,0.0,0.0,10080,592,0
4542296,4029056,0.8686208113005072,0.01973684210526316,21424,593,6
3097604,4305969,4.006971140516509,0.000975565487669306,2951551,594,43
3135278,1898689,2.288956583299392,0.050595238095238096,29962,595,17
3490385,2303097,0.0,0.0,69,596,0
2880138,1230311,0.17781986355853902,0.006191950464396285,24924,597,2
1799854,1094216,0.0,0.0,2788,598,0
3441024,3198893,0.0,0.0,3584,599,0
1712592,256053,4.536789816641509,0.015368120085775552,336908,600,43
1213060,3485270,0.0,0.0,51537,601,0
674419,1687481,0.0,0.0,1048,602,0
2253113,4199739,0.9009275289488636,0.008396305625524769,41940,603,10
1687100,4699308,3.4971606815072716,0.07835820895522387,17340,604,21
1687914,1492115,0.0,0.0,46320,605,0
4467644,4597686,0.5157861153766713,0.002497502497502497,199710,606,5
1287150,4587728,0.08787672930771424,0.0049261083743842365,3179,607,1
885888,2401150,0.0,0.0,5670,608,0
4059232,1934540,5.1774086819185525,0.0130272952853598,1033405,609,42
2167353,2927967,0.17983406825924927,0.0009699321047526672,3087,610,1
2431787,2243309,2.629705038532864,0.013910355486862442,465575,611,27
4066935,3061931,2.4619263999462904,0.0480225988700565,33858,612,17
2912103,2616761,0.0,0.0,154,613,0
1451983,4398710,0.0,0.0,981,614,0
1760195,3815591,0.0,0.0,16896,615,0
1268923,4185459,0.17923048100710673,0.006535947712418301,4395,616,2
3584579,4561007,0.0,0.0,10800,617,0
3210823,4593452,0.0,0.0,184,618,0
2679215,4079576,0.0,0.0,262,619,0
3308965,1499488,0.5973811002660263,0.023622047244094488,504,620,3
1308257,1360090,0.0,0.0,13916,621,0
4556619,524247,0.1327842028094614,0.006134969325153374,6363,622,1
3464435,3158801,0.18288979263923652,0.010050251256281407,5678,623,2
4834181,1615948,0.0,0.0,9,624,0
4548696,2910685,0.4059008051259254,0.011204481792717087,11988,625,4
1486569,380005,0.4132782423389616,0.016666666666666666,805,626,2
1221273,4569835,0.0,0.0,678,627,0
1504438,1269021,0.5691311241627259,0.004487658937920718,15972,628,6
273892,4626132,0.0897643439842049,0.001644736842105263,9488,629,1
4312824,3833152,0.16469639886686085,0.0006082725060827251,158809,630,2
2240718,1337977,0.0,0.0,378,631,0
1187945,4097285,0.9479297476772166,0.005342399222923749,49104,632,11
1628691,4570236,0.3797856711746563,0.08695652173913042,66,633,2
3764155,1080529,0.07751681639600151,0.0003238341968911917,18498,634,1
2259251,4196528,0.07383035914027619,0.013888888888888888,1222,635,1
2299390,1491019,0.0,0.0,129,636,0
1049492,398291,3.398485755809173,0.006224066390041493,107856,637,24
233391,2965375,0.0,0.0,2769,638,0
717673,3995418,2.9944041889773807,0.048295454545454544,11088,639,17
2941407,2964315,0.4239643277525639,0.005825242718446602,6565,640,3
682761,1558128,0.161171841453854,0.006622516556291391,1152,641,1
4352101,697201,0.17513608475689554,0.004016064257028112,15844,642,2
4239933,2533625,0.0,0.0,780,643,0
1068581,2394046,1.0871094453459822,0.04166666666666666,3624,644,7
1176065,3366522,0.08358176452866961,0.004132231404958678,482,645,1
2913818,4272458,2.775497351866252,0.009760425909494231,55437,646,11
4159234,597760,0.0,0.0,6318,647,0
4818958,708203,0.0,0.0,50779,648,0
3192626,1092178,0.1684200256571097,0.001358695652173913,2932,649,1
3438286,4629375,0.27509042180695503,0.004966887417218543,80982,650,3
879908,4254453,0.0,0.0,78540,651,0
1954387,610672,0.0,0.0,325,652,0
1452,3373263,0.0,0.0,598,653,0
4207021,606980,0.0,0.0,576,654,0
1413126,2746611,0.0,0.0,1950,655,0
3149884,128838,0.0,0.0,725,656,0
2598830,299664,0.0,0.0,6952,657,0
3017206,948009,0.7413203600408975,0.0009019165727170237,212496,658,8
970600,2125683,0.2757555629931562,0.004484304932735426,25280,659,3
1211741,4121054,0.0,0.0,145,660,0
2835234,570107,2.9009078372408275,0.02826855123674912,9056,661,16
675370,1471569,0.13390569389867146,0.013888888888888888,576,662,1
4610268,1275066,0.0,0.0,147,663,0
1584806,1092555,0.0,0.0,3928,664,0
2904717,762869,0.0,0.0,115,665,0
3892708,1170664,3.3829261783826343,0.049853372434017586,28320,666,17
3976780,1552898,0.17155761360662464,0.015151515151515154,966,667,1
1808958,3153165,1.3806369206536393,0.0028363047001620746,88776,668,14
3293844,282738,0.0,0.0,59670,669,0
2027803,2619844,0.09554112551923973,0.0010775862068965515,4620,670,1
250137,2976917,0.0,0.0,1011,671,0
4418160,3626136,7.353224779270907,0.02040212891780012,820858,672,69
3372601,3785031,0.0,0.0,969,673,0
3318630,701503,19.72240452547492,0.13268156424581007,144690,674,95
3961269,303000,0.08695382383195438,0.005813953488372093,676,675,1
1978642,1969680,0.9492837073669328,0.03636363636363636,8640,676,8
1285540,3833101,0.0,0.0,90,677,0
4399173,2631408,0.07796806287802142,0.003484320557491289,20732,678,1
1225417,3677077,0.0,0.0,56,679,0
1917370,970119,0.0,0.0,13970,680,0
716749,4720136,0.0,0.0,1108,681,0
2164938,2616090,0.0,0.0,2236,682,0
4021250,1378011,6.019479327350731,0.016355737285969844,751822,683,64
1898939,2124762,0.0,0.0,576,684,0
725231,2353568,0.0,0.0,5764,685,0
1072647,2289244,0.0,0.0,3122,686,0
3316884,1440533,0.0,0.0,3100,687,0
2308616,4597182,0.10599100251838152,0.007352941176470587,4420,688,1
2468610,1173627,0.0,0.0,6958,689,0
4280660,4011543,0.0,0.0,6000,690,0
4358480,2619379,0.5405553164184242,3.4904826173965656e-05,3092940,691,3
4247587,4266094,1.327901645507487,0.008875739644970414,55524,692,12
1362833,4644467,1.2800502718708069,0.036458333333333336,9594,693,7
4849080,384166,0.0,0.0,37911,694,0
2933517,1722935,0.2844754233542789,0.0053191489361702135,59202,695,3
251110,4829418,0.0,0.0,556,696,0
3046801,4326881,0.0,0.0,2586,697,0
3300747,409240,0.0,0.0,3120,698,0
2205989,736972,0.6590367717902579,0.01088646967340591,104664,699,7
4759196,2959134,0.0,0.0,764,700,0
352777,1582441,1.2524189260221206,0.030821917808219176,22050,701,9
4732444,4677915,0.10390791521820572,0.0010695187165775401,9260,702,1
1450478,3800540,0.0,0.0,435,703,0
3345046,4255985,0.0,0.0,30603,704,0
807609,2070084,10.157990853246131,0.12761506276150628,70468,705,61
1893341,2401643,0.25618670572385016,0.0024213075060532693,165920,706,2
3968198,1413750,0.8318146929952729,0.02991452991452992,5208,707,7
3502346,4395778,2.718494950693196,0.02612481857764877,119706,708,18
3424526,865480,0.3531926950243577,0.011799410029498523,18070,709,4
3997092,847152,0.0,0.0,500,710,0
871619,88771,0.21576234609177827,0.0007374631268436577,1356,711,1
3591727,4128045,0.08787672930771424,0.00037636432066240116,52760,712,1
812874,2576794,0.0,0.0,88,713,0
2967237,819090,0.28343388571241845,0.002621231979030144,48650,714,2
2683846,1765869,0.0,0.0,7209,715,0
3933860,4187117,0.0,0.0,48,716,0
3755255,3173162,1.151343964919652,0.013937282229965157,7397,717,8
4479676,2054407,0.0,0.0,2726,718,0
1092129,4740893,3.8163064703188865,0.01747311827956989,241808,719,39
2978353,487236,0.0,0.0,280440,720,0
2831459,3748022,0.13727173419935226,0.00022114108801415302,72112,721,1
1861711,3429791,3.9340568157774407,0.2982456140350877,1344,722,17
128268,3306286,0.0,0.0,1975,723,0
4447307,3657540,0.07383035914027619,0.0018018018018018016,20640,724,1
4583130,4195270,1.1949157498038503,0.025477707006369428,6877,725,8
1903802,3756910,11.01444519037486,0.047378395451674035,291600,726,75
1226964,4506897,0.2647293711741101,0.0072289156626506035,35760,727,3
4122877,478112,0.27261326529553365,0.009569377990430622,11040,728,2
3531100,4818685,0.1280484933017984,0.000847457627118644,2358,729,1
4722544,1565469,0.5768221023290833,0.002873563218390805,122056,730,5
492776,2057832,1.594890891721945,0.02469135802469136,2618,731,6
202406,1370056,0.0,0.0,396,732,0
739365,4478927,0.0,0.0,13375,733,0
3130360,3381180,0.0,0.0,601,734,0
3971343,774221,0.0,0.0,408,735,0
1639225,497594,5.307770594435926,0.06666666666666668,20828,736,21
3080878,3107755,0.0,0.0,16287,737,0
314720,466302,0.3261024827270946,0.010752688172043013,6627,738,2
4074945,67911,0.0,0.0,1736,739,0
4627005,3010945,0.396993452244198,0.010230179028132991,22494,740,4
3763328,2178305,0.9723913312841748,0.0011753643629525152,2497056,741,10
265346,3088232,58.61628507760274,0.1008318628686665,3896250,742,400
3446384,679574,4.2923200270462125,0.0718232044198895,29892,743,26
887938,3994705,0.0,0.0,143,744,0
3223920,2516690,0.4345041193625169,0.0002352664392424421,1104972,745,2
4858799,4350911,0.07383035914027619,0.0014124293785310734,6300,746,1
4510458,1127255,1.5499978113819548,0.034220532319391636,18460,747,9
2270094,2546813,0.0,0.0,1008,748,0
4060750,2393523,0.4801612255154852,0.018726591760299626,17200,749,5
4282575,3861442,0.0,0.0,1287,750,0
3251045,3297002,0.9497483271394278,0.018612521150592216,17701,751,11
3031208,664506,3.4016971600798525,0.19101123595505615,2640,752,17
3434262,3173953,0.0,0.0,2128,753,0
2226291,4082571,0.0,0.0,312,754,0
2032980,4096612,1.9333287372249124,3.496606946413154e-05,48688901,755,13
4143745,683678,0.0,0.0,16,756,0
2220133,979255,3.2922312733097323,0.013221153846153846,639360,757,22
552690,1513515,0.517319200337917,0.007547169811320755,15620,758,6
2089216,4666032,0.0,0.0,3213,759,0
734968,4266986,0.0,0.0,458,760,0
748396,3222295,0.0,0.0,2190,761,0
3473274,4010152,1.469169950140627,0.011310084825636193,188292,762,12
401726,1700117,4.468310376318116,0.15333333333333332,4620,763,23
4205304,4326349,0.19876218439013305,0.0014981273408239699,263280,764,2
713973,3737538,0.0,0.0,16,765,0
268979,3902256,0.0,0.0,2416,766,0
1774406,2445713,0.12124912785264197,0.0040650406504065045,12172,767,1
1566271,3727886,0.0,0.0,3840,768,0
1747009,542316,0.6542606919056193,0.028571428571428567,5184,769,4
3760607,1428975,0.0,0.0,620,770,0
2062066,3937192,0.1090929762378296,0.0011737089201877935,43890,771,1
2469227,2769934,0.0,0.0,903,772,0
463854,2442529,3.0619701967383377,0.02395209580838324,134927,773,32
3369814,1205255,0.0,0.0,96,774,0
268091,1807947,0.0,0.0,567,775,0
3561896,257577,1.381371955473597,0.013259668508287293,83842,776,12
4181239,2507601,0.0,0.0,2166,777,0
745210,3851609,0.13845494764519664,0.00353356890459364,564,778,1
4247950,4173475,0.15315298723678528,0.0037878787878787884,8626,779,1
4611286,3527826,0.0,0.0,5776,780,0
3094990,3311965,0.1017639715703464,0.00023523876734885907,8500,781,1
4459514,1633484,0.0,0.0,11880,782,0
2814285,4198583,1.9772288236502105,0.005927682276229994,206584,783,20
2152778,2815618,0.9072320681155194,0.0024752475247524753,603725,784,10
9202,1609289,0.6732794041679269,0.019672131147540985,6888,785,6
2858107,3025604,0.7608349583445201,0.004987531172069825,156832,786,8
3881850,3284336,0.0,0.0,141,787,0
1200874,703387,0.0,0.0,1350,788,0
1730864,4776931,0.9771226967585388,0.014705882352941175,5420,789,8
1976020,3906437,0.4126760849509869,0.001454192922927775,18513,790,3
3478937,4411245,1.1856703214332185,0.012605042016806723,72842,791,9
2606468,2151625,0.0,0.0,3496,792,0
810847,3601552,0.0,0.0,65,793,0
2518054,3994251,1.090274383628765,0.008333333333333333,33096,794,10
4730476,3723065,3.4457228802581317,0.023391812865497075,45225,795,24
2675276,1802531,0.07383035914027619,0.007874015748031496,4080,796,1
274343,996371,0.12267063983611455,0.0011074197120708748,204304,797,1
3650803,3477517,0.3737380049390555,0.003735990037359901,107184,798,3
1159131,3007594,0.8680908976601598,0.022140221402214017,19170,799,6
4660393,1063328,0.12821592138496524,0.0021321961620469087,5049,800,1
1430292,3755407,0.0,0.0,16588,801,0
4855215,3292438,0.13152012084559367,0.0006640106241699867,138082,802,1
155341,4215650,0.19802544836217253,0.0005518763796909492,3622,803,1
4791237,668241,0.9061008773114556,0.0038503850385038494,53850,804,7
504848,1473701,0.6319632396715503,0.003419972640218878,17460,805,5
812688,440093,1.4426950408889634,0.043478260869565216,128,806,1
1218819,4522612,0.0,0.0,36,807,0
904699,3825480,0.15937496893204026,0.00746268656716418,2600,808,2
3371729,3273144,0.7618422500478366,0.0022363026462914647,1676998,809,6
2518902,2524567,0.22931523841429916,0.0029354207436399216,15150,810,3
2608048,891969,0.0,0.0,1392,811,0
133167,3827835,0.13236515246644895,0.0009009009009009008,100188,812,1
1735998,2685390,0.07734508450738445,0.003846153846153847,518,813,1
1851023,2661301,0.1322373216503074,0.0010649627263045792,168459,814,1
4223007,4651979,4.607788298442565,0.019493177387914232,141540,815,40
2978385,4096612,7.30624751965277,8.869274950211116e-05,160933543,816,33
2982118,2890172,2.9990476698445048,0.01835372636262514,87318,817,33
1985096,3281495,0.0,0.0,6726,818,0
2872865,772280,0.0,0.0,28268,819,0
1730546,2700195,0.0,0.0,1599,820,0
3759171,3267798,0.0,0.0,19028,821,0
1474194,1736248,2.2720385123670392,0.02991452991452992,30192,822,14
136049,1205898,0.0,0.0,21488,823,0
779856,2791664,0.0,0.0,9070,824,0
2976069,2589511,1.9818451797410424,0.01343570057581574,58247,825,7
56121,3118599,0.0,0.0,540,826,0
752326,4027234,0.1178624925076372,0.006097560975609756,6156,827,1
1129405,1073098,0.0,0.0,264,828,0
4219582,352759,0.13855321617185712,0.006993006993006993,560,829,1
67800,1774334,6.297218304910357,0.0198019801980198,1043739,830,40
1562061,3275980,0.0,0.0,490,831,0
4469172,3056997,0.8643345928949198,0.010624169986719787,102960,832,8
1632644,2747148,0.4217308555164455,0.010526315789473684,11711,833,3
2103452,2394094,0.0,0.0,612,834,0
1792282,1275575,0.0,0.0,286,835,0
2337068,2777919,5.087689421385738,0.017543859649122806,865104,836,37
383188,487074,0.0,0.0,438,837,0
3624273,1694426,0.1981541124240639,0.002136752136752137,8361,838,2
1927607,3784976,0.1083833555117202,0.0036496350364963507,18864,839,1
2564846,3871166,0.0,0.0,176,840,0
469289,3658913,0.6572365107693581,0.004296455424274973,23634,841,4
3579512,3070342,0.0,0.0,1596,842,0
3609789,1916723,4.159141580728656,0.10795454545454546,8450,843,19
1005255,2558769,0.14840863290078501,0.003355704697986577,22140,844,1
4820881,4005729,0.0,0.0,19380,845,0
2666350,3968888,2.523045913639967,0.017015706806282727,603648,846,26
979653,1836007,1.0759771977990813,0.001818843215714805,902120,847,5
3156444,3459373,0.08558311129886607,0.005847953216374269,6307,848,1
3454223,3088232,1.608503286023332,0.0039215686274509795,657687,849,13
1691726,1990675,0.0,0.0,14,850,0
1938140,1764317,0.0,0.0,11236,851,0
2920273,123591,0.0,0.0,1140,852,0
4778699,1201096,0.0,0.0,1356,853,0
267534,1380378,0.0,0.0,768,854,0
1135603,2685283,2.398867453121285,0.0023943902856165553,244398,855,14
4743153,535280,0.07796806287802142,0.0036101083032490976,16920,856,1
4164647,4571277,1.4613762015901115,0.010502625656414105,100172,857,14
3251800,3853574,1.6538265773836762,0.00975243810952738,421600,858,13
142496,2824480,0.0,0.0,13920,859,0
1353165,2287915,0.5766934307359185,0.008888888888888889,10725,860,4
4721192,3288243,6.2288748775990035,0.11518324607329845,10790,861,22
148935,1140025,4.672643992452415,0.16541353383458646,5194,862,22
754986,4625985,0.07383035914027619,0.00042016806722689084,513840,863,1
3100893,2493630,0.0,0.0,4940,864,0
1456698,2760565,0.0,0.0,1690,865,0
3167544,3065172,1.489735055763259,0.015416238437821172,196512,866,15
1615945,2471103,0.0,0.0,127,867,0
923082,3893890,0.0,0.0,4004,868,0
3615734,3970114,0.0,0.0,52,869,0
2299912,1008064,2.2044647944655678,0.008778346744696415,216837,870,24
609330,1397316,1.2396518472847036,0.005431830526887561,481394,871,10
2338838,4834648,0.17670884792999714,0.011560693641618495,7524,872,2
2017826,2903363,1.1467939515581256,0.025830258302583026,7000,873,7
1049150,4124480,3.3226346259397936,0.0070987654320987656,1045080,874,23
2608376,3824501,0.3001494215228765,0.00706713780918728,4556,875,2
1482666,1660395,5.586860496361886,0.008542058780946866,821520,876,59
1306100,1678282,0.0,0.0,150,877,0
2826278,3611999,0.0959488309916324,0.002409638554216868,10864,878,1
2395078,2721855,0.1370536403522602,0.006134969325153374,483,879,1
3680790,2927670,2.5896155222867216,0.06637168141592921,5778,880,15
4272458,151153,0.08449373257091766,0.00091324200913242,9783,881,1
3596185,1595754,0.8919934346835061,0.0425531914893617,720,882,4
370525,4291780,1.644027603919433,0.0063618290258449315,181818,883,16
2226097,1974361,0.0,0.0,11110,884,0
431391,1102747,0.0,0.0,308,885,0
300097,726929,0.09731593463652254,0.0035714285714285718,834,886,1
750926,2586375,1.6085079013381212,0.0008674280757553852,2108034,887,18
153480,4192365,0.16050124029960106,0.009523809523809523,208,888,1
3506025,212805,1.7164980422617846,0.011861313868613138,74664,889,13
2452484,2199228,0.09731593463652254,0.018518518518518517,756,890,1
1233851,3304718,0.8652400258317594,0.015105740181268885,27495,891,5
456126,2103578,0.2553042791839151,0.024096385542168683,246,892,2
3286368,1614313,0.0,0.0,684,893,0
759809,1677060,0.0,0.0,3192,894,0
3538278,1922398,0.0,0.0,276,895,0
783972,4757627,0.0,0.0,270,896,0
2085193,3886160,0.0,0.0,131,897,0
623444,2262983,0.09040609003438033,0.0019880715705765406,63479,898,1
1219418,528928,0.3803124248981604,0.013574660633484163,11815,899,3
1998627,538998,0.0,0.0,485,900,0
573693,3400944,0.20158279256245626,0.00017992083483267358,1167272,901,2
1101947,1959052,0.21315835557367352,0.04166666666666666,136,902,1
3887171,617576,0.9529658927324816,0.02734375,6372,903,7
4093525,4161490,0.0,0.0,2318,904,0
1711569,1503250,0.0,0.0,329,905,0
1318170,2766614,0.31387915043065784,0.01282051282051282,6045,906,2
2915489,2434223,0.2710850306818168,0.005917159763313609,5109,907,1
4713292,1735687,0.0,0.0,2088,908,0
4342160,4836932,0.0,0.0,92,909,0
563322,1340111,4.674952204572995,0.02465331278890601,440461,910,32
922949,1049281,0.0,0.0,12694,911,0
1455727,1967550,0.10400266106678616,0.0041841004184100415,4991,912,1
4347727,2401865,1.2851018970607526,0.019230769230769232,46782,913,9
1779478,4553620,0.0,0.0,594,914,0
820951,1133567,6.668854723386307,0.01078942636216508,448740,915,60
1295223,3606238,0.0,0.0,460,916,0
234766,1989292,3.254988184054987,0.04296875,40664,917,22
495684,2052579,0.08695382383195438,0.002816901408450705,4459,918,1
2604474,262528,2.8549184646782075,0.018506700701978303,479988,919,29
4457096,3095483,0.0,0.0,928,920,0
3225386,1483950,22.021004354372568,0.09022556390977443,147664,921,84
3959449,2151517,0.0,0.0,405,922,0
2695091,2128045,0.0,0.0,2240,923,0
2245867,2784159,0.0,0.0,272,924,0
1719345,2177982,986.9424149369411,0.05869764186497254,672789506,925,4361
3795465,4690299,0.0,0.0,8265,926,0
2902003,1374445,0.0,0.0,6711,927,0
1895458,1253026,0.3724237292553341,0.0007150518412584912,488444,928,2
888120,888836,21.819508790830284,0.006903353057199211,32088298,929,133
4866498,2486525,0.4421874376256781,0.0029002320185614852,29104,930,5
184687,4696690,1.5852926013030095,0.002446075161218591,4544692,931,11
2871308,1064883,0.0,0.0,43792,932,0
552693,4180588,1.4280424189947931,0.018292682926829267,43290,933,9
460696,978745,0.0,0.0,7140,934,0
3721072,2717219,0.26712848729778305,0.011299435028248588,3180,935,2
242742,637362,1.887407995751188,0.06875,5418,936,11
4147170,3324817,0.7417729746315272,0.0215633423180593,23478,937,8
1299015,127123,6.4681809398012575,0.02720677146311971,356230,938,45
833087,907052,11.323909815557673,0.3167701863354037,11200,939,51
137437,4005148,0.0,0.0,581,940,0
2474997,2999710,0.0,0.0,7579,941,0
4137763,2898182,0.0,0.0,100,942,0
475232,3873884,0.0,0.0,67,943,0
2519600,3144985,0.0959488309916324,0.0027855153203342623,32231,944,1
851486,1253335,0.0,0.0,13801,945,0
1484675,2555689,0.626646438870073,0.031055900621118005,5289,946,5
863325,3528798,0.1975271562264564,0.0012315270935960591,812,947,1
865410,2270767,7.384394209837817,0.059945504087193464,71797,948,44
1588061,4013191,2.637885295152379,0.09558823529411764,1890,949,13
2975625,2363738,0.07383035914027619,0.003125,4590,950,1
919101,1522214,0.0,0.0,42,951,0
3893222,4116046,0.0,0.0,261,952,0
4759359,824031,0.0,0.0,949,953,0
3298060,3649303,0.0,0.0,368,954,0
1618544,1613382,0.0,0.0,320,955,0
2324352,816913,9.855688642185026,0.033409263477600606,770721,956,88
4499487,3804486,0.0,0.0,650,957,0
861461,2833178,0.07383035914027619,0.00308641975308642,14196,958,1
2713798,2885043,0.08695382383195438,0.0019569471624266144,30567,959,1
2475214,343584,0.1348914676310476,0.03448275862068965,144,960,1
2815706,716282,2.772953028105664,0.01655379984951091,456300,961,22
810494,785119,0.0,0.0,17545,962,0
3743292,29959,1.7339455125517094,0.13043478260869565,896,963,9
4022436,2309371,0.17083311000617862,0.004132231404958678,4760,964,2
1576600,3241571,2.5345810199792287,0.047619047619047616,13725,965,13
3164595,727760,0.0,0.0,17766,966,0
2342340,2371785,0.0,0.0,775,967,0
3318025,3258850,0.4371904302390336,0.1,182,968,3
854025,2258576,0.0,0.0,4186,969,0
3446567,621120,8.612079051486022,0.016616314199395767,326193,970,22
3067879,2330265,0.8405990205750731,0.0010187449062754683,728280,971,5
989455,1268920,0.0,0.0,3312,972,0
3517389,843636,1.398883867029825,0.006335797254487857,434865,973,12
2506342,1857594,0.07383035914027619,8.823010411152287e-05,22666,974,1
863783,4395944,1.333951365613833,0.05521472392638037,3171,975,9
1632116,1528823,0.0,0.0,119,976,0
2359631,4515216,3.96378559488271,0.005631733594515181,4075862,977,23
3317934,3629131,5.627413942271079,0.03586206896551724,20244,978,26
2932339,2350634,0.0,0.0,15250,979,0
927463,1514817,0.0,0.0,1984,980,0
3598083,1721413,1.3644755359837784,0.0041984732824427475,1729134,981,11
2429371,9946,0.0,0.0,1749,982,0
1039279,3411931,0.0,0.0,90240,983,0
2895068,3918393,0.0,0.0,90,984,0
1854023,1483116,0.19679598948883448,0.005291005291005291,925,985,1
725415,2082827,0.19319379300543385,0.01098901098901099,180,986,1
1202857,1678405,0.07796806287802142,0.001736111111111111,71890,987,1
3689215,1218296,0.25305050620595404,0.0065146579804560255,614,988,2
4528705,1142702,1.3941316608415757,0.016150740242261104,39786,989,12
